Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2022-2023,Almamy Touré,DF,Eint Frankfurt,de Bundesliga,ml MLI,26,7,5,398,4.4,0.0,0.004347826086956522,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,12.167,0.0,0.0,0.002079395085066163,0.002079395085066163,0.0026465028355387526,0.002079395085066163,0.09,0.004725897920604915,0.03440453686200378,0.01285444234404537,0.004347826086956522,33.3,0.0,0.0,14.0,0.0,0.17,-0.11,0.9962192816635161,0.9584120982986768,0.0387523629489603,0.030056710775047263,0.0,60.30599999999999,0.0,0.8071833648393195,81.0,14.637051039697543,5.404536862003781,0.29300567107750475,0.3270321361058601,89.5,0.42533081285444235,0.49338374291115317,86.1,0.07296786389413988,0.12022684310018905,60.7,0.004347826086956522,0.04725897920604915,0.004347826086956522,0.0,0.07296786389413988,0.01285444234404537,0.02155009451795841,0.0,0.0,0.0,0.0,0.02155009451795841,0.01720226843100189,0.0,0.0,0.0,0.0,0.004347826086956522,0.008506616257088847,0.008506616257088847,0.0,0.0,0.0,0.0,0.0,156.055,84.111,84.111,60.30599999999999,12.167,108.445,55.6,108.445,23.805,1.59,120.083,96.278,0.0,1.2287334593572778,0.4896030245746692,0.6275992438563328,0.11172022684310019,0.02155009451795841,0.03440453686200378,75.0,25.0,0.6521739130434783,2.5085066162570886,0.008506616257088847,1.1550094517958414,0.008506616257088847,0.008506616257088847,48.139,0.0,0.7655954631379962,0.03440453686200378,60.30599999999999,12.167,12.167,0.0,0.0,0.0,384.58299999999997,168.222,132.25,56.0,Wing-Back,52.9
2022-2023,Nabil Touaizi,MF,Espanyol,es La Liga,ma MAR,21,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02320185614849188,0.02320185614849188,0.0,0.0,0.0,0.0,0.0,0.02320185614849188,100.0,0.39443155452436196,0.0,0.0,0.0,0.0,0.02320185614849188,0.02320185614849188,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640371229698376,0.0,0.0,0.04640371229698376,0.02320185614849188,0.0,0.0,0.0,0.02320185614849188,0.27842227378190254,0.0,0.06960556844547564,0.0,0.0,0.0,0.0,0.02320185614849188,0.02320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,0.0,Inside Forward,43.1
2022-2023,Lucas Torró,MF,Osasuna,es La Liga,es ESP,28,33,31,"2,477",27.5,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0,17.28,0.0,0.0,0.0010416666666666667,0.0010416666666666667,0.00020833333333333335,0.00020833333333333335,-0.01,0.00125,0.012916666666666667,0.02125,0.0031249999999999997,14.3,0.0008333333333333334,0.005208333333333333,24.9,0.0,0.05,-0.01,0.8833333333333333,0.8645833333333334,0.019791666666666666,0.019791666666666666,0.0008333333333333334,38.400000000000006,0.0,0.7125,80.6,11.470833333333333,3.0979166666666664,0.375,0.43333333333333335,86.9,0.26458333333333334,0.3145833333333333,84.3,0.051458333333333335,0.08791666666666666,58.6,0.006875,0.060625000000000005,0.0,0.0,0.07416666666666667,0.012083333333333333,0.0008333333333333334,0.0,0.0,0.0,0.0,0.018125,0.015208333333333332,0.0,0.0,0.0022916666666666667,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,84.0,55.67999999999999,48.96,26.400000000000002,8.64,73.44,42.9,41.76,5.28,0.76,73.44,111.84,1.92,1.10625,0.2714583333333333,0.6604166666666667,0.17645833333333336,0.024166666666666666,0.015833333333333335,52.4,33.3,0.4770833333333333,1.9437499999999999,0.009166666666666667,0.7291666666666666,0.012083333333333333,0.0008333333333333334,54.239999999999995,24.48,0.5833333333333334,0.012916666666666667,111.84,54.239999999999995,0.0,0.0,0.0,0.0,321.12,150.24,87.36,63.2,Defensive Midfielder,48.0
2022-2023,Roberto Torres,"FW,MF",Osasuna,es La Liga,es ESP,33,2,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.041666666666666664,-3.0,0.0625,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7083333333333335,2.5,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,2.5,92.3,46.458333333333336,10.416666666666666,1.0416666666666667,1.0416666666666667,100.0,0.4166666666666667,0.625,66.7,0.625,0.625,100.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.20833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,0.20833333333333334,1.25,1.6666666666666667,0.0,0.4166666666666667,50.0,50.0,2.5,22.291666666666668,0.4166666666666667,16.25,0.625,0.0,0.0,480.0,2.5,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,Advanced Playmaker,48.0
2022-2023,Pau Torres,DF,Villarreal,es La Liga,es ESP,25,34,34,"3,054",33.9,0.0005272407732864675,0.0,0.0005272407732864675,0.0005272407732864675,0.0005272407732864675,0.0,0.0,16.500999999999998,0.0,0.0,0.0012302284710017577,0.0012302284710017577,0.0005272407732864675,0.00070298769771529,-0.03,0.001757469244288225,0.006151142355008787,0.006151142355008787,0.0026362038664323375,41.7,0.00140597539543058,0.00351493848857645,9.5,0.0,0.2,-0.04,1.1300527240773286,1.054481546572935,0.07311072056239017,0.04094903339191564,0.00421792618629174,25.035999999999998,0.12,0.9613356766256591,85.1,19.277680140597543,6.648506151142356,0.32688927943760987,0.3532513181019333,92.9,0.48506151142355014,0.530755711775044,91.2,0.1358523725834798,0.21441124780316342,63.3,0.007205623901581722,0.09701230228471001,0.007205623901581722,0.0005272407732864675,0.10210896309314586,0.025483304042179262,0.00210896309314587,0.0,0.0,0.0,0.0,0.021265377855887523,0.01757469244288225,0.0,0.0,0.00210896309314587,0.0015817223198594025,0.0,0.0005272407732864675,0.0,0.0,0.0,0.0,0.0005272407732864675,0.0,72.263,42.106,42.106,21.622,8.535,60.314,63.9,60.314,45.52,0.27,21.622,245.23899999999998,5.1209999999999996,1.2934973637961336,0.6151142355008787,0.6080843585237259,0.07978910369068541,0.016520210896309315,0.01810193321616872,74.3,20.0,0.8154657293497364,5.6414762741652025,0.039367311072056245,3.952548330404218,0.024956063268892794,0.0,36.985,6.827999999999999,0.8857644991212654,0.006151142355008787,33.571,28.45,0.0,3.4139999999999997,0.0,1.7069999999999999,327.175,99.006,80.79799999999999,55.1,Ball Playing Defender,56.9
2022-2023,Óliver Torres,"MF,FW",Sevilla,es La Liga,es ESP,27,32,27,"2,137",23.7,0.0024714828897338405,0.0007604562737642585,0.003231939163498099,0.0024714828897338405,0.003231939163498099,0.0,0.0,4.208,0.0,0.0,0.002091254752851711,0.002091254752851711,0.0026615969581749053,0.0026615969581749053,-0.1,0.004752851711026616,0.12509505703422052,0.017680608365019012,0.0057034220532319385,31.8,0.0026615969581749053,0.008174904942965779,17.1,0.0,0.12,0.02,0.8859315589353612,0.8422053231939163,0.03365019011406844,0.008745247148288974,0.0039923954372623575,57.86000000000001,0.51,0.6920152091254752,78.1,11.606463878326997,3.005703422053232,0.37072243346007605,0.42395437262357416,87.3,0.21863117870722432,0.2737642585551331,79.5,0.07870722433460076,0.12034220532319391,65.3,0.029657794676806085,0.07870722433460076,0.023193916349809884,0.006463878326996198,0.10912547528517111,0.01844106463878327,0.04581749049429658,0.006463878326996198,0.0,0.0024714828897338405,0.0,0.05931558935361217,0.0473384030418251,0.0039923954372623575,0.0,0.0024714828897338405,0.003231939163498099,0.0024714828897338405,0.004752851711026616,0.003231939163498099,0.0007604562737642585,0.0,0.0007604562737642585,0.0,0.0,86.78999999999999,51.022,26.826,28.930000000000003,31.034,130.97400000000002,30.5,57.86000000000001,11.046,0.89,22.092,22.092,0.0,1.053231939163498,0.12509505703422052,0.5038022813688213,0.44106463878326996,0.04410646387832699,0.03365019011406844,35.7,40.5,0.7110266159695817,3.2908745247148286,0.030418250950570342,1.4486692015209126,0.0376425855513308,0.004752851711026616,75.218,104.148,0.7870722433460076,0.12509505703422052,66.802,99.94,15.78,0.0,0.0,0.0,321.91200000000003,15.78,39.976,28.0,,52.6
2022-2023,Ferrán Torres,"FW,MF",Barcelona,es La Liga,es ESP,22,33,14,"1,392",15.5,0.004043545878693624,0.002021772939346812,0.006065318818040436,0.004043545878693624,0.006065318818040436,0.0,0.0009331259720062209,20.576,0.0,3.8579999999999997,0.004976671850699845,0.004043545878693624,0.004043545878693624,0.0041990668740279945,-0.14,0.008242612752721618,0.18040435458786935,0.03716951788491447,0.01104199066874028,29.7,0.0017107309486780716,0.005598755832037325,15.6,0.0009331259720062209,0.11,-0.01,0.578538102643857,0.5349922239502333,0.04121306376360809,0.008087091757387248,0.0009331259720062209,62.370999999999995,0.13,0.4385692068429238,75.9,6.7947122861586315,1.4836702954898913,0.25038880248833595,0.28615863141524106,87.7,0.14447900466562985,0.192846034214619,75.0,0.03312597200622084,0.06220839813374806,53.2,0.025038880248833596,0.013063763608087092,0.02908242612752722,0.01104199066874028,0.04416796267496112,0.0029548989113530326,0.060186625194401246,0.02099533437013997,0.01010886469673406,0.006065318818040436,0.0,0.050233281493001554,0.03203732503888025,0.006065318818040436,0.006998444790046657,0.0029548989113530326,0.0009331259720062209,0.0009331259720062209,0.0029548989113530326,0.0029548989113530326,0.0,0.0,0.0,0.0,0.0,54.01199999999999,28.935,16.718,20.576,16.718,82.947,25.0,45.653,8.359,0.58,12.216999999999999,20.576,0.0,0.7589424572317263,0.06718506998444791,0.25660964230171074,0.44323483670295494,0.08724727838258166,0.0682737169517885,44.1,38.2,0.48989113530326595,2.7573872472783827,0.04307931570762053,1.203732503888025,0.03405909797822706,0.023017107309486782,199.32999999999998,95.164,0.6003110419906688,0.18040435458786935,70.73,103.523,33.436,0.0,0.0,0.0,219.90599999999998,45.653,37.294,55.0,,64.3
2022-2023,David Torres,DF,Valladolid,es La Liga,es ESP,19,7,2,385,4.3,,,,,,,,,,,,,,,0.0,,,,,0.0,,,4.8,,0.54,-0.12,,,,,,,0.23,,79.7,,,,,91.7,,,88.9,,,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,0.47,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,50.0,Wing-Back,
2022-2023,Pablo Torre,"FW,MF",Barcelona,es La Liga,es ESP,19,8,1,144,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821150855365474,0.0038880248833592537,-0.31,0.004821150855365474,0.15552099533437014,0.009797822706065318,0.0,0.0,0.0,0.0,25.9,0.0,0.02,0.0,0.9533437013996889,0.8460342146189735,0.0875583203732504,0.029237947122861586,0.019440124416796267,40.509,1.25,0.7480559875583205,78.6,9.973561430793156,2.8584758942457236,0.5256609642301711,0.6034214618973561,87.1,0.15552099533437014,0.1850699844479005,84.2,0.048678071539657856,0.1166407465007776,41.7,0.038880248833592534,0.0875583203732504,0.029237947122861586,0.0,0.10699844479004667,0.0,0.07776049766718507,0.0583203732503888,0.009797822706065318,0.038880248833592534,0.0,0.07776049766718507,0.0583203732503888,0.019440124416796267,0.0,0.0,0.0,0.0,0.009797822706065318,0.009797822706065318,0.0,0.0,0.0,0.0,0.0,80.375,40.509,0.0,40.509,40.509,160.75,50.0,40.509,0.0,0.63,80.375,40.509,0.0,1.1088646967340592,0.1166407465007776,0.4758942457231727,0.5349922239502333,0.009797822706065318,0.06811819595645412,42.9,28.6,0.6702954898911354,3.04199066874028,0.038880248833592534,1.5754276827371696,0.0583203732503888,0.0,201.259,160.75,0.8460342146189735,0.15552099533437014,160.75,120.88399999999999,0.0,0.0,0.0,0.0,362.00899999999996,40.509,40.509,50.0,Poacher,64.3
2022-2023,Ivan Toney,FW,Brentford,eng Premier League,eng ENG,26,33,33,"2,951",32.8,0.013926940639269407,0.0027397260273972603,0.016666666666666666,0.009817351598173516,0.012557077625570777,0.004109589041095891,0.004794520547945206,11.826,0.0,0.0,0.013013698630136987,0.009132420091324202,0.0036529680365296807,0.0025114155251141556,-0.03,0.012785388127853884,0.11484018264840185,0.060502283105022835,0.023059360730593607,37.9,0.0036529680365296807,0.009589041095890411,16.5,0.006164383561643836,0.15,0.02,0.5479452054794521,0.5228310502283106,0.020091324200913245,0.005479452054794521,0.008447488584474886,41.60999999999999,0.21,0.32648401826484025,59.5,4.139269406392694,1.4178082191780823,0.20821917808219179,0.2945205479452055,70.5,0.07168949771689498,0.12534246575342467,57.2,0.016666666666666666,0.03698630136986302,45.3,0.018721461187214614,0.03767123287671233,0.018036529680365298,0.0034246575342465756,0.055022831050228316,0.0020547945205479454,0.023744292237442923,0.0006849315068493151,0.0,0.0,0.0,0.04589041095890411,0.0271689497716895,0.0027397260273972603,0.0027397260273972603,0.0034246575342465756,0.009817351598173516,0.0,0.005479452054794521,0.0020547945205479454,0.0,0.0006849315068493151,0.0,0.0027397260273972603,0.0,30.659999999999997,17.52,5.255999999999999,11.826,13.139999999999999,30.659999999999997,30.4,31.973999999999997,11.826,0.46,18.834,48.18,0.0,0.8493150684931509,0.09817351598173517,0.36757990867579915,0.3881278538812786,0.108675799086758,0.03767123287671233,29.6,53.7,0.43607305936073065,1.7146118721461188,0.009817351598173516,0.5045662100456622,0.014611872146118723,0.005479452054794521,133.58999999999997,62.63399999999999,0.6187214611872147,0.11484018264840185,69.642,98.98799999999999,35.916,3.9419999999999997,0.0,0.0,137.532,145.416,156.36599999999999,48.2,Pressing Forward,43.8
2022-2023,Lorenzo Tonelli,DF,Empoli,it Serie A,it ITA,32,1,0,19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399577167019028,0.7399577167019028,0.0,0.0,0.0,0.0,0.0,0.5285412262156448,71.4,8.562367864693446,4.862579281183932,0.31712473572938693,0.31712473572938693,100.0,0.10570824524312897,0.21141649048625794,50.0,0.10570824524312897,0.21141649048625794,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456659619450317,0.42283298097251587,0.42283298097251587,0.0,0.0,0.0,0.0,0.0,0.42283298097251587,3.06553911205074,0.0,0.5285412262156448,0.0,0.0,0.0,0.0,0.42283298097251587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.5,0.0,0.0,0.0,Central Defender,47.3
2022-2023,Sandro Tonali,MF,Milan,it Serie A,it ITA,22,34,30,"2,713",30.1,0.0012589928057553958,0.004136690647482014,0.0053956834532374095,0.0012589928057553958,0.0053956834532374095,0.0,0.0,12.788,0.0,0.0,0.0014388489208633094,0.0014388489208633094,0.0034172661870503595,0.0026978417266187047,0.04,0.00485611510791367,0.051438848920863305,0.019064748201438848,0.008453237410071942,43.8,0.001079136690647482,0.0025179856115107916,22.2,0.0035971223021582736,0.07,-0.01,0.935251798561151,0.8129496402877698,0.11528776978417266,0.05611510791366907,0.004136690647482014,55.6,0.37,0.7086330935251798,75.7,12.553956834532373,3.8741007194244603,0.3147482014388489,0.36510791366906475,86.2,0.28776978417266186,0.34892086330935246,82.7,0.08309352517985612,0.16618705035971224,50.0,0.03705035971223022,0.07410071942446043,0.017266187050359712,0.00485611510791367,0.09496402877697842,0.008453237410071942,0.07769784172661871,0.04424460431654676,0.013669064748201438,0.02517985611510791,0.0,0.06043165467625899,0.03705035971223022,0.015467625899280574,0.0012589928057553958,0.0035971223021582736,0.0012589928057553958,0.0017985611510791368,0.007733812949640287,0.0053956834532374095,0.000539568345323741,0.000539568345323741,0.000539568345323741,0.0,0.000539568345323741,118.428,75.61600000000001,64.496,44.480000000000004,9.452000000000002,81.176,61.4,62.827999999999996,16.68,0.83,46.147999999999996,47.816,1.668,1.0971223021582734,0.21223021582733814,0.6025179856115108,0.2931654676258993,0.019784172661870505,0.013669064748201438,39.1,43.5,0.5593525179856115,3.370503597122302,0.03651079136690647,1.6780575539568345,0.02392086330935252,0.0012589928057553958,75.61600000000001,16.68,0.6888489208633093,0.051438848920863305,64.496,58.93600000000001,9.452000000000002,0.0,0.0,0.0,328.596,27.8,33.36,45.5,Ball Winning Midfielder,55.6
2022-2023,Fikayo Tomori,DF,Milan,it Serie A,eng ENG,24,33,32,"2,76",30.7,0.000539568345323741,0.000539568345323741,0.0012589928057553958,0.000539568345323741,0.0012589928057553958,0.0,0.0,8.896,0.0,0.0,0.0007194244604316547,0.0007194244604316547,0.000539568345323741,0.000539568345323741,0.01,0.0012589928057553958,0.005935251798561151,0.005215827338129496,0.0023381294964028776,44.4,0.0019784172661870504,0.0044964028776978415,14.1,0.0,0.15,-0.01,1.1258992805755397,1.0467625899280575,0.07553956834532374,0.029856115107913667,0.0023381294964028776,32.804,0.23,0.9946043165467625,88.3,20.138489208633093,6.363309352517986,0.3327338129496403,0.35611510791366907,93.4,0.512589928057554,0.552158273381295,93.0,0.14172661870503597,0.19064748201438847,74.7,0.005215827338129496,0.053237410071942444,0.004136690647482014,0.0,0.07140287769784173,0.011151079136690648,0.0035971223021582736,0.0,0.0,0.0,0.0,0.013489208633093525,0.011151079136690648,0.0012589928057553958,0.0,0.0,0.000539568345323741,0.000539568345323741,0.0012589928057553958,0.0012589928057553958,0.0,0.0,0.0,0.0,0.0,126.76799999999999,61.71600000000001,79.508,45.036,1.668,61.71600000000001,64.7,83.4,45.036,0.68,52.263999999999996,159.572,1.668,1.2985611510791366,0.6384892086330936,0.6312949640287769,0.036870503597122295,0.008273381294964029,0.0035971223021582736,50.0,16.7,0.737410071942446,3.699640287769784,0.01528776978417266,1.960431654676259,0.0035971223021582736,0.0,16.124,5.5600000000000005,0.8345323741007193,0.005935251798561151,50.596000000000004,45.036,1.668,0.0,1.668,0.0,344.16400000000004,112.312,54.488,67.4,Ball Playing Defender,55.6
2022-2023,James Tomkins,DF,Crystal Palace,eng Premier League,eng ENG,33,6,3,338,3.8,0.005615550755939526,0.0,0.005615550755939526,0.005615550755939526,0.005831533477321815,0.0,0.0,36.577,12.038,12.038,0.005615550755939526,0.005615550755939526,0.0,0.0,0.0,0.005615550755939526,0.005615550755939526,0.017062634989200867,0.01144708423326134,66.7,0.007127429805615552,0.010799136069114472,12.7,0.0,0.34,0.0,0.9719222462203024,0.9330453563714904,0.03974082073434126,0.028509719222462208,0.0,36.577,0.0,0.7840172786177105,80.7,15.034557235421168,4.671706263498921,0.2678185745140389,0.31317494600431967,85.5,0.449244060475162,0.4946004319654428,90.8,0.06825053995680347,0.1535637149028078,44.4,0.0,0.01144708423326134,0.0,0.0,0.01144708423326134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.615,24.539,24.539,12.038,12.038,36.577,33.3,36.577,24.539,0.26,61.116,231.5,0.0,1.1814254859611233,0.8077753779697624,0.3347732181425486,0.03974082073434126,0.017062634989200867,0.005615550755939526,100.0,0.0,0.6652267818574514,2.4384449244060478,0.005615550755939526,1.2505399568034559,0.005615550755939526,0.0,24.539,12.038,0.7386609071274299,0.005615550755939526,36.577,12.038,12.038,0.0,0.0,0.0,256.039,73.154,73.154,50.0,Central Defender,46.3
2022-2023,Takehiro Tomiyasu,DF,Arsenal,eng Premier League,jp JPN,23,21,6,663,7.4,0.0,0.002360876897133221,0.002360876897133221,0.0,0.002360876897133221,0.0,0.0,16.011,0.0,0.0,0.0005059021922428331,0.0005059021922428331,0.0013490725126475548,0.0005059021922428331,0.05,0.001854974704890388,0.06374367622259697,0.006913996627318718,0.0,0.0,0.0,0.0,12.1,0.0,0.07,-0.03,1.0809443507588532,0.9578414839797639,0.12074198988195617,0.009106239460370995,0.004553119730185498,72.34599999999999,0.14,0.8752107925801011,81.0,14.704890387858349,4.63912310286678,0.3946037099494098,0.45531197301854975,86.5,0.3895446880269815,0.4536256323777403,85.9,0.06829679595278246,0.12765598650927487,53.6,0.009106239460370995,0.09342327150084317,0.013659359190556494,0.004553119730185498,0.11618887015177065,0.004553119730185498,0.027318718381112987,0.0,0.0,0.0,0.0,0.02276559865092749,0.01821247892074199,0.004553119730185498,0.0,0.0,0.0,0.0,0.004553119730185498,0.004553119730185498,0.0,0.0,0.0,0.0,0.0,216.445,144.099,96.066,80.055,40.324,144.099,72.2,56.334999999999994,0.0,0.95,112.07699999999998,120.37899999999998,8.302,1.269814502529511,0.31365935919055654,0.6677908937605397,0.29679595278246207,0.0387858347386172,0.009106239460370995,25.0,50.0,0.7082630691399663,3.1450252951096123,0.031871838111298484,1.4215851602023608,0.016020236087689713,0.002360876897133221,56.334999999999994,32.022,0.7841483979763912,0.06374367622259697,48.033,24.313,0.0,0.0,0.0,0.0,336.82399999999996,136.39,160.11,45.9,Full-Back,59.3
2022-2023,Tiago Tomás,"FW,MF",Stuttgart,de Bundesliga,pt POR,20,27,16,"1,291",14.3,0.004183266932270916,0.004183266932270916,0.008366533864541831,0.004183266932270916,0.008366533864541831,0.0,0.0,7.028000000000001,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0049800796812749,0.003187250996015936,-0.04,0.00896414342629482,0.13227091633466134,0.04741035856573705,0.018127490039840637,38.2,0.001792828685258964,0.004581673306772908,19.1,0.0,0.09,0.01,0.4541832669322709,0.4143426294820717,0.03904382470119522,0.005577689243027889,0.005577689243027889,77.308,0.07,0.2749003984063745,60.4,4.157370517928286,1.2709163346613546,0.16852589641434262,0.22111553784860555,76.1,0.06832669322709163,0.11414342629482072,59.8,0.02649402390438247,0.059960159362549795,44.2,0.02788844621513944,0.01394422310756972,0.022310756972111555,0.00697211155378486,0.0348605577689243,0.004183266932270916,0.04741035856573705,0.015338645418326692,0.005577689243027889,0.00697211155378486,0.0,0.051593625498007965,0.032071713147410356,0.005577689243027889,0.0013944223107569722,0.0027888446215139444,0.009760956175298804,0.0,0.008366533864541831,0.005577689243027889,0.0,0.0013944223107569722,0.0,0.0013944223107569722,0.0,35.14,14.056000000000003,7.028000000000001,14.056000000000003,14.056000000000003,45.682,61.5,31.626,7.028000000000001,0.49,3.5140000000000007,17.57,0.0,0.7111553784860558,0.0794820717131474,0.27689243027888444,0.3605577689243028,0.07669322709163347,0.08087649402390437,32.8,50.0,0.448207171314741,2.336653386454183,0.04322709163346613,1.1314741035856573,0.023705179282868524,0.022310756972111555,151.102,87.85000000000001,0.5318725099601593,0.13227091633466134,45.682,172.186,10.542,3.5140000000000007,0.0,0.0,168.672,21.084,70.28,23.1,Pressing Forward,50.2
2022-2023,Raúl de Tomás,FW,Rayo Vallecano,es La Liga,es ESP,27,19,9,805,8.9,0.0087890625,0.0,0.0087890625,0.006640625,0.006640625,0.0021484374999999997,0.0042968749999999995,11.264000000000001,0.0,0.0,0.011132812499999999,0.0076171875,0.001171875,0.001953125,-0.06,0.0087890625,0.11191406250000001,0.0900390625,0.0306640625,34.1,0.0013671875000000001,0.004101562499999999,20.6,0.0021484374999999997,0.09,-0.06,0.33984374999999994,0.31640624999999994,0.021875000000000002,0.0,0.0042968749999999995,23.040000000000003,0.11,0.25,73.5,4.11328125,0.6640625,0.12734374999999998,0.14921874999999998,85.3,0.08125,0.10097656249999999,80.4,0.0263671875,0.052734375,50.0,0.0197265625,0.017578125,0.0154296875,0.0,0.039453125,0.0154296875,0.017578125,0.0,0.0,0.0,0.0,0.0439453125,0.0263671875,0.0,0.006640625,0.0042968749999999995,0.0042968749999999995,0.0021484374999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.408,11.264000000000001,0.0,5.632000000000001,11.264000000000001,34.304,33.3,23.040000000000003,0.0,0.45,0.0,34.304,0.0,0.6035156249999999,0.046093749999999996,0.232421875,0.333984375,0.0943359375,0.06367187499999999,58.6,27.6,0.44921875,2.01171875,0.028515625,0.7285156249999999,0.0154296875,0.010937500000000001,166.912,109.056,0.5078125,0.11191406250000001,120.832,132.096,115.2,0.0,0.0,0.0,120.832,69.12,115.2,37.5,,51.2
